YEAR,STATE,HFR,HFR_se,universl,permit,Fem_FS_S,Male_FS_S,Cause of death,Cause of death Code,DEATHS,POPULATION,Crude Rate
2009.0,Washington,0.366,0.032,0.0,0.0,0.34803921600000004,0.556485356,Intentional self-harm by handgun discharge,X72,280.0,6667426.0,4.2
2009.0,Washington,0.366,0.032,0.0,0.0,0.34803921600000004,0.556485356,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,84.0,6667426.0,1.3
2009.0,Washington,0.366,0.032,0.0,0.0,0.34803921600000004,0.556485356,Intentional self-harm by other and unspecified firearm discharge,X74,106.0,6667426.0,1.6
2009.0,Washington,0.366,0.032,0.0,0.0,0.34803921600000004,0.556485356,Assault by handgun discharge,X93,20.0,6667426.0,0.3
2009.0,Washington,0.366,0.032,0.0,0.0,0.34803921600000004,0.556485356,Assault by other and unspecified firearm discharge,X95,93.0,6667426.0,1.4
2009.0,Washington,0.366,0.032,0.0,0.0,0.34803921600000004,0.556485356,Legal intervention involving firearm discharge,Y35.0,22.0,6667426.0,0.3
2010.0,Washington,0.33799999999999997,0.027999999999999997,0.0,0.0,0.325688073,0.5317997289999999,Intentional self-harm by handgun discharge,X72,235.0,6724540.0,3.5
2010.0,Washington,0.33799999999999997,0.027999999999999997,0.0,0.0,0.325688073,0.5317997289999999,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,97.0,6724540.0,1.4
2010.0,Washington,0.33799999999999997,0.027999999999999997,0.0,0.0,0.325688073,0.5317997289999999,Intentional self-harm by other and unspecified firearm discharge,X74,132.0,6724540.0,2
2010.0,Washington,0.33799999999999997,0.027999999999999997,0.0,0.0,0.325688073,0.5317997289999999,Assault by handgun discharge,X93,19.0,6724540.0,Unreliable
2010.0,Washington,0.33799999999999997,0.027999999999999997,0.0,0.0,0.325688073,0.5317997289999999,Assault by other and unspecified firearm discharge,X95,87.0,6724540.0,1.3
2010.0,Washington,0.33799999999999997,0.027999999999999997,0.0,0.0,0.325688073,0.5317997289999999,Legal intervention involving firearm discharge,Y35.0,15.0,6724540.0,Unreliable
2011.0,Washington,0.335,0.032,0.0,0.0,0.283464567,0.551499348,Intentional self-harm by handgun discharge,X72,249.0,6830038.0,3.6
2011.0,Washington,0.335,0.032,0.0,0.0,0.283464567,0.551499348,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,93.0,6830038.0,1.4
2011.0,Washington,0.335,0.032,0.0,0.0,0.283464567,0.551499348,Intentional self-harm by other and unspecified firearm discharge,X74,153.0,6830038.0,2.2
2011.0,Washington,0.335,0.032,0.0,0.0,0.283464567,0.551499348,Assault by handgun discharge,X93,13.0,6830038.0,Unreliable
2011.0,Washington,0.335,0.032,0.0,0.0,0.283464567,0.551499348,Assault by other and unspecified firearm discharge,X95,72.0,6830038.0,1.1
2011.0,Washington,0.335,0.032,0.0,0.0,0.283464567,0.551499348,Legal intervention involving firearm discharge,Y35.0,26.0,6830038.0,0.4
2012.0,Washington,0.33899999999999997,0.026000000000000002,0.0,0.0,0.285067873,0.570379437,Intentional self-harm by handgun discharge,X72,289.0,6897012.0,4.2
2012.0,Washington,0.33899999999999997,0.026000000000000002,0.0,0.0,0.285067873,0.570379437,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,102.0,6897012.0,1.5
2012.0,Washington,0.33899999999999997,0.026000000000000002,0.0,0.0,0.285067873,0.570379437,Intentional self-harm by other and unspecified firearm discharge,X74,138.0,6897012.0,2
2012.0,Washington,0.33899999999999997,0.026000000000000002,0.0,0.0,0.285067873,0.570379437,Assault by handgun discharge,X93,15.0,6897012.0,Unreliable
2012.0,Washington,0.33899999999999997,0.026000000000000002,0.0,0.0,0.285067873,0.570379437,Assault by other and unspecified firearm discharge,X95,105.0,6897012.0,1.5
2012.0,Washington,0.33899999999999997,0.026000000000000002,0.0,0.0,0.285067873,0.570379437,Legal intervention involving firearm discharge,Y35.0,16.0,6897012.0,Unreliable
2013.0,Washington,0.344,0.032,0.0,0.0,0.290836653,0.528350515,Intentional self-harm by handgun discharge,X72,258.0,6971406.0,3.7
2013.0,Washington,0.344,0.032,0.0,0.0,0.290836653,0.528350515,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,95.0,6971406.0,1.4
2013.0,Washington,0.344,0.032,0.0,0.0,0.290836653,0.528350515,Intentional self-harm by other and unspecified firearm discharge,X74,130.0,6971406.0,1.9
2013.0,Washington,0.344,0.032,0.0,0.0,0.290836653,0.528350515,Assault by handgun discharge,X93,13.0,6971406.0,Unreliable
2013.0,Washington,0.344,0.032,0.0,0.0,0.290836653,0.528350515,"Assault by rifle, shotgun and larger firearm discharge",X94,10.0,6971406.0,Unreliable
2013.0,Washington,0.344,0.032,0.0,0.0,0.290836653,0.528350515,Assault by other and unspecified firearm discharge,X95,93.0,6971406.0,1.3
2013.0,Washington,0.344,0.032,0.0,0.0,0.290836653,0.528350515,Legal intervention involving firearm discharge,Y35.0,19.0,6971406.0,Unreliable
2014.0,Washington,0.335,0.035,1.0,0.0,0.305660377,0.550351288,Intentional self-harm by handgun discharge,X72,346.0,7061530.0,4.9
2014.0,Washington,0.335,0.035,1.0,0.0,0.305660377,0.550351288,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,101.0,7061530.0,1.4
2014.0,Washington,0.335,0.035,1.0,0.0,0.305660377,0.550351288,Intentional self-harm by other and unspecified firearm discharge,X74,104.0,7061530.0,1.5
2014.0,Washington,0.335,0.035,1.0,0.0,0.305660377,0.550351288,Assault by handgun discharge,X93,27.0,7061530.0,0.4
2014.0,Washington,0.335,0.035,1.0,0.0,0.305660377,0.550351288,"Assault by rifle, shotgun and larger firearm discharge",X94,12.0,7061530.0,Unreliable
2014.0,Washington,0.335,0.035,1.0,0.0,0.305660377,0.550351288,Assault by other and unspecified firearm discharge,X95,81.0,7061530.0,1.1
2014.0,Washington,0.335,0.035,1.0,0.0,0.305660377,0.550351288,Legal intervention involving firearm discharge,Y35.0,22.0,7061530.0,0.3
2015.0,Washington,0.318,0.032,1.0,0.0,0.288461538,0.541818182,Intentional self-harm by handgun discharge,X72,365.0,7170351.0,5.1
2015.0,Washington,0.318,0.032,1.0,0.0,0.288461538,0.541818182,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,82.0,7170351.0,1.1
2015.0,Washington,0.318,0.032,1.0,0.0,0.288461538,0.541818182,Intentional self-harm by other and unspecified firearm discharge,X74,90.0,7170351.0,1.3
2015.0,Washington,0.318,0.032,1.0,0.0,0.288461538,0.541818182,Assault by handgun discharge,X93,38.0,7170351.0,0.5
2015.0,Washington,0.318,0.032,1.0,0.0,0.288461538,0.541818182,Assault by other and unspecified firearm discharge,X95,116.0,7170351.0,1.6
2015.0,Washington,0.318,0.032,1.0,0.0,0.288461538,0.541818182,Legal intervention involving firearm discharge,Y35.0,13.0,7170351.0,Unreliable
2016.0,Washington,0.321,0.027999999999999997,1.0,0.0,0.232931727,0.512331839,Intentional self-harm by handgun discharge,X72,357.0,7288000.0,4.9
2016.0,Washington,0.321,0.027999999999999997,1.0,0.0,0.232931727,0.512331839,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,87.0,7288000.0,1.2
2016.0,Washington,0.321,0.027999999999999997,1.0,0.0,0.232931727,0.512331839,Intentional self-harm by other and unspecified firearm discharge,X74,71.0,7288000.0,1
2016.0,Washington,0.321,0.027999999999999997,1.0,0.0,0.232931727,0.512331839,Assault by handgun discharge,X93,23.0,7288000.0,0.3
2016.0,Washington,0.321,0.027999999999999997,1.0,0.0,0.232931727,0.512331839,Assault by other and unspecified firearm discharge,X95,115.0,7288000.0,1.6
2016.0,Washington,0.321,0.027999999999999997,1.0,0.0,0.232931727,0.512331839,Legal intervention involving firearm discharge,Y35.0,19.0,7288000.0,Unreliable
1999.0,West Virginia,0.573,0.036000000000000004,0.0,0.0,0.529411765,0.7743589740000001,Intentional self-harm by handgun discharge,X72,18.0,1811799.0,Unreliable
1999.0,West Virginia,0.573,0.036000000000000004,0.0,0.0,0.529411765,0.7743589740000001,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,23.0,1811799.0,1.3
1999.0,West Virginia,0.573,0.036000000000000004,0.0,0.0,0.529411765,0.7743589740000001,Intentional self-harm by other and unspecified firearm discharge,X74,128.0,1811799.0,7.1
1999.0,West Virginia,0.573,0.036000000000000004,0.0,0.0,0.529411765,0.7743589740000001,Assault by other and unspecified firearm discharge,X95,46.0,1811799.0,2.5
2000.0,West Virginia,0.541,0.028999999999999998,0.0,0.0,0.450980392,0.773195876,Intentional self-harm by handgun discharge,X72,15.0,1808344.0,Unreliable
2000.0,West Virginia,0.541,0.028999999999999998,0.0,0.0,0.450980392,0.773195876,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,27.0,1808344.0,1.5
2000.0,West Virginia,0.541,0.028999999999999998,0.0,0.0,0.450980392,0.773195876,Intentional self-harm by other and unspecified firearm discharge,X74,131.0,1808344.0,7.2
2000.0,West Virginia,0.541,0.028999999999999998,0.0,0.0,0.450980392,0.773195876,Assault by other and unspecified firearm discharge,X95,43.0,1808344.0,2.4
2001.0,West Virginia,0.5489999999999999,0.021,0.0,0.0,0.5,0.716666667,Intentional self-harm by handgun discharge,X72,29.0,1801481.0,1.6
2001.0,West Virginia,0.5489999999999999,0.021,0.0,0.0,0.5,0.716666667,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,30.0,1801481.0,1.7
2001.0,West Virginia,0.5489999999999999,0.021,0.0,0.0,0.5,0.716666667,Intentional self-harm by other and unspecified firearm discharge,X74,136.0,1801481.0,7.5
2001.0,West Virginia,0.5489999999999999,0.021,0.0,0.0,0.5,0.716666667,Assault by other and unspecified firearm discharge,X95,30.0,1801481.0,1.7
2002.0,West Virginia,0.58,0.021,0.0,0.0,0.41463414600000004,0.727659574,Intentional self-harm by handgun discharge,X72,23.0,1805414.0,1.3
2002.0,West Virginia,0.58,0.021,0.0,0.0,0.41463414600000004,0.727659574,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,35.0,1805414.0,1.9
2002.0,West Virginia,0.58,0.021,0.0,0.0,0.41463414600000004,0.727659574,Intentional self-harm by other and unspecified firearm discharge,X74,130.0,1805414.0,7.2
2002.0,West Virginia,0.58,0.021,0.0,0.0,0.41463414600000004,0.727659574,Assault by other and unspecified firearm discharge,X95,54.0,1805414.0,3
2003.0,West Virginia,0.561,0.032,0.0,0.0,0.575,0.7433628320000001,Intentional self-harm by handgun discharge,X72,17.0,1812295.0,Unreliable
2003.0,West Virginia,0.561,0.032,0.0,0.0,0.575,0.7433628320000001,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,36.0,1812295.0,2
2003.0,West Virginia,0.561,0.032,0.0,0.0,0.575,0.7433628320000001,Intentional self-harm by other and unspecified firearm discharge,X74,138.0,1812295.0,7.6
2003.0,West Virginia,0.561,0.032,0.0,0.0,0.575,0.7433628320000001,"Assault by rifle, shotgun and larger firearm discharge",X94,11.0,1812295.0,Unreliable
2003.0,West Virginia,0.561,0.032,0.0,0.0,0.575,0.7433628320000001,Assault by other and unspecified firearm discharge,X95,46.0,1812295.0,2.5
2004.0,West Virginia,0.556,0.018000000000000002,0.0,0.0,0.387755102,0.733050847,Intentional self-harm by handgun discharge,X72,33.0,1816438.0,1.8
2004.0,West Virginia,0.556,0.018000000000000002,0.0,0.0,0.387755102,0.733050847,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,37.0,1816438.0,2
2004.0,West Virginia,0.556,0.018000000000000002,0.0,0.0,0.387755102,0.733050847,Intentional self-harm by other and unspecified firearm discharge,X74,122.0,1816438.0,6.7
2004.0,West Virginia,0.556,0.018000000000000002,0.0,0.0,0.387755102,0.733050847,Assault by other and unspecified firearm discharge,X95,41.0,1816438.0,2.3
2005.0,West Virginia,0.631,0.044000000000000004,0.0,0.0,0.590909091,0.7677725120000001,Intentional self-harm by handgun discharge,X72,48.0,1820492.0,2.6
2005.0,West Virginia,0.631,0.044000000000000004,0.0,0.0,0.590909091,0.7677725120000001,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,32.0,1820492.0,1.8
2005.0,West Virginia,0.631,0.044000000000000004,0.0,0.0,0.590909091,0.7677725120000001,Intentional self-harm by other and unspecified firearm discharge,X74,108.0,1820492.0,5.9
2005.0,West Virginia,0.631,0.044000000000000004,0.0,0.0,0.590909091,0.7677725120000001,"Assault by rifle, shotgun and larger firearm discharge",X94,15.0,1820492.0,Unreliable
2005.0,West Virginia,0.631,0.044000000000000004,0.0,0.0,0.590909091,0.7677725120000001,Assault by other and unspecified firearm discharge,X95,39.0,1820492.0,2.1
2006.0,West Virginia,0.56,0.035,0.0,0.0,0.481481481,0.711627907,Discharge from other and unspecified firearms,W34,12.0,1827912.0,Unreliable
2006.0,West Virginia,0.56,0.035,0.0,0.0,0.481481481,0.711627907,Intentional self-harm by handgun discharge,X72,37.0,1827912.0,2
2006.0,West Virginia,0.56,0.035,0.0,0.0,0.481481481,0.711627907,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,42.0,1827912.0,2.3
2006.0,West Virginia,0.56,0.035,0.0,0.0,0.481481481,0.711627907,Intentional self-harm by other and unspecified firearm discharge,X74,100.0,1827912.0,5.5
2006.0,West Virginia,0.56,0.035,0.0,0.0,0.481481481,0.711627907,Assault by other and unspecified firearm discharge,X95,46.0,1827912.0,2.5
2007.0,West Virginia,0.599,0.032,0.0,0.0,0.39130434799999997,0.7362204720000001,Intentional self-harm by handgun discharge,X72,55.0,1834052.0,3
2007.0,West Virginia,0.599,0.032,0.0,0.0,0.39130434799999997,0.7362204720000001,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,46.0,1834052.0,2.5
2007.0,West Virginia,0.599,0.032,0.0,0.0,0.39130434799999997,0.7362204720000001,Intentional self-harm by other and unspecified firearm discharge,X74,104.0,1834052.0,5.7
2007.0,West Virginia,0.599,0.032,0.0,0.0,0.39130434799999997,0.7362204720000001,Assault by other and unspecified firearm discharge,X95,41.0,1834052.0,2.2
2008.0,West Virginia,0.575,0.035,0.0,0.0,0.428571429,0.72195122,Discharge from other and unspecified firearms,W34,21.0,1840310.0,1.1
2008.0,West Virginia,0.575,0.035,0.0,0.0,0.428571429,0.72195122,Intentional self-harm by handgun discharge,X72,51.0,1840310.0,2.8
2008.0,West Virginia,0.575,0.035,0.0,0.0,0.428571429,0.72195122,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,33.0,1840310.0,1.8
2008.0,West Virginia,0.575,0.035,0.0,0.0,0.428571429,0.72195122,Intentional self-harm by other and unspecified firearm discharge,X74,88.0,1840310.0,4.8
2008.0,West Virginia,0.575,0.035,0.0,0.0,0.428571429,0.72195122,Assault by other and unspecified firearm discharge,X95,27.0,1840310.0,1.5
2009.0,West Virginia,0.551,0.032,0.0,0.0,0.463414634,0.75,Intentional self-harm by handgun discharge,X72,64.0,1847775.0,3.5
2009.0,West Virginia,0.551,0.032,0.0,0.0,0.463414634,0.75,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,42.0,1847775.0,2.3
2009.0,West Virginia,0.551,0.032,0.0,0.0,0.463414634,0.75,Intentional self-harm by other and unspecified firearm discharge,X74,72.0,1847775.0,3.9
2009.0,West Virginia,0.551,0.032,0.0,0.0,0.463414634,0.75,Assault by other and unspecified firearm discharge,X95,43.0,1847775.0,2.3
2010.0,West Virginia,0.5720000000000001,0.027999999999999997,0.0,0.0,0.55,0.786610879,Intentional self-harm by handgun discharge,X72,106.0,1852994.0,5.7
2010.0,West Virginia,0.5720000000000001,0.027999999999999997,0.0,0.0,0.55,0.786610879,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,39.0,1852994.0,2.1
2010.0,West Virginia,0.5720000000000001,0.027999999999999997,0.0,0.0,0.55,0.786610879,Intentional self-harm by other and unspecified firearm discharge,X74,65.0,1852994.0,3.5
2010.0,West Virginia,0.5720000000000001,0.027999999999999997,0.0,0.0,0.55,0.786610879,Assault by other and unspecified firearm discharge,X95,38.0,1852994.0,2.1
2011.0,West Virginia,0.622,0.032,0.0,0.0,0.482758621,0.693548387,Intentional self-harm by handgun discharge,X72,85.0,1855364.0,4.6
2011.0,West Virginia,0.622,0.032,0.0,0.0,0.482758621,0.693548387,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,44.0,1855364.0,2.4
2011.0,West Virginia,0.622,0.032,0.0,0.0,0.482758621,0.693548387,Intentional self-harm by other and unspecified firearm discharge,X74,71.0,1855364.0,3.8
2011.0,West Virginia,0.622,0.032,0.0,0.0,0.482758621,0.693548387,Assault by other and unspecified firearm discharge,X95,45.0,1855364.0,2.4
2012.0,West Virginia,0.5710000000000001,0.026000000000000002,0.0,0.0,0.424657534,0.660079051,Intentional self-harm by handgun discharge,X72,77.0,1855413.0,4.2
2012.0,West Virginia,0.5710000000000001,0.026000000000000002,0.0,0.0,0.424657534,0.660079051,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,46.0,1855413.0,2.5
2012.0,West Virginia,0.5710000000000001,0.026000000000000002,0.0,0.0,0.424657534,0.660079051,Intentional self-harm by other and unspecified firearm discharge,X74,75.0,1855413.0,4
2012.0,West Virginia,0.5710000000000001,0.026000000000000002,0.0,0.0,0.424657534,0.660079051,Assault by handgun discharge,X93,13.0,1855413.0,Unreliable
2012.0,West Virginia,0.5710000000000001,0.026000000000000002,0.0,0.0,0.424657534,0.660079051,Assault by other and unspecified firearm discharge,X95,50.0,1855413.0,2.7
2013.0,West Virginia,0.602,0.032,0.0,0.0,0.377358491,0.759259259,Intentional self-harm by handgun discharge,X72,100.0,1854304.0,5.4
2013.0,West Virginia,0.602,0.032,0.0,0.0,0.377358491,0.759259259,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,43.0,1854304.0,2.3
2013.0,West Virginia,0.602,0.032,0.0,0.0,0.377358491,0.759259259,Intentional self-harm by other and unspecified firearm discharge,X74,82.0,1854304.0,4.4
2013.0,West Virginia,0.602,0.032,0.0,0.0,0.377358491,0.759259259,Assault by handgun discharge,X93,10.0,1854304.0,Unreliable
2013.0,West Virginia,0.602,0.032,0.0,0.0,0.377358491,0.759259259,"Assault by rifle, shotgun and larger firearm discharge",X94,11.0,1854304.0,Unreliable
2013.0,West Virginia,0.602,0.032,0.0,0.0,0.377358491,0.759259259,Assault by other and unspecified firearm discharge,X95,22.0,1854304.0,1.2
2014.0,West Virginia,0.547,0.035,0.0,0.0,0.443037975,0.65,Intentional self-harm by handgun discharge,X72,87.0,1850326.0,4.7
2014.0,West Virginia,0.547,0.035,0.0,0.0,0.443037975,0.65,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,54.0,1850326.0,2.9
2014.0,West Virginia,0.547,0.035,0.0,0.0,0.443037975,0.65,Intentional self-harm by other and unspecified firearm discharge,X74,76.0,1850326.0,4.1
2014.0,West Virginia,0.547,0.035,0.0,0.0,0.443037975,0.65,Assault by other and unspecified firearm discharge,X95,44.0,1850326.0,2.4
2015.0,West Virginia,0.537,0.032,0.0,0.0,0.420289855,0.6863468629999999,Intentional self-harm by handgun discharge,X72,84.0,1844128.0,4.6
2015.0,West Virginia,0.537,0.032,0.0,0.0,0.420289855,0.6863468629999999,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,33.0,1844128.0,1.8
